# host=127.0.0.1
# port=8080
# clients=100
# requestsPerClient=20
# warmupDiscarded=20
# elapsedSec=11.189765
# throughput=178.734763
# p50Ms=558
# p95Ms=575
timestamp_ms,client_id,req_index,global_req_no,latency_ms,ok
1771319132852,16,15,1519,538,true
1771319132852,72,15,1521,535,true
1771319132852,36,15,1518,538,true
1771319132852,59,15,1517,540,true
1771319132852,57,15,1520,536,true
1771319132852,35,15,1522,535,true
1771319132861,5,15,1525,533,true
1771319132861,18,15,1524,533,true
1771319132861,29,15,1523,533,true
1771319132873,73,15,1526,545,true
1771319132874,71,15,1527,544,true
1771319132875,56,15,1528,545,true
1771319132877,54,15,1530,546,true
1771319132877,75,15,1529,547,true
1771319132879,74,15,1531,541,true
1771319132879,17,15,1532,541,true
1771319132920,77,15,1534,534,true
1771319132920,22,15,1533,536,true
1771319132930,10,15,1536,534,true
1771319132930,58,15,1535,534,true
1771319132961,51,15,1537,543,true
1771319132961,24,15,1538,543,true
1771319132961,32,15,1539,543,true
1771319132961,40,15,1540,543,true
1771319132961,90,15,1541,535,true
1771319132961,69,15,1542,535,true
1771319132971,31,15,1545,532,true
1771319132971,61,15,1544,533,true
1771319132971,89,15,1543,534,true
1771319132981,66,15,1551,534,true
1771319132981,60,15,1550,542,true
1771319132981,2,15,1546,542,true
1771319132981,49,15,1552,534,true
1771319132981,76,15,1547,542,true
1771319132981,8,15,1549,542,true
1771319132981,43,15,1548,542,true
1771319133022,3,15,1553,533,true
1771319133023,46,15,1554,534,true
1771319133034,21,15,1556,531,true
1771319133034,15,15,1555,532,true
1771319133065,0,15,1558,543,true
1771319133065,37,15,1557,544,true
1771319133067,50,15,1559,544,true
1771319133068,23,15,1560,542,true
1771319133069,68,15,1561,537,true
1771319133070,48,15,1562,538,true
1771319133080,44,15,1563,532,true
1771319133080,26,15,1564,532,true
1771319133081,62,15,1565,532,true
1771319133090,9,15,1570,534,true
1771319133090,65,15,1571,534,true
1771319133090,13,15,1572,533,true
1771319133090,7,15,1569,535,true
1771319133090,4,15,1568,536,true
1771319133090,39,15,1567,536,true
1771319133090,79,15,1566,537,true
1771319133134,63,15,1574,538,true
1771319133134,11,15,1573,538,true
1771319133142,38,15,1576,536,true
1771319133142,80,15,1575,537,true
1771319133166,95,15,1577,540,true
1771319133177,88,15,1580,549,true
1771319133177,52,15,1579,550,true
1771319133177,91,15,1578,550,true
1771319133177,41,15,1582,540,true
1771319133177,1,15,1581,541,true
1771319133187,96,15,1583,536,true
1771319133187,30,15,1584,536,true
1771319133187,6,15,1585,535,true
1771319133198,94,15,1587,535,true
1771319133198,45,15,1586,535,true
1771319133198,20,15,1590,535,true
1771319133198,64,15,1589,535,true
1771319133198,47,15,1591,535,true
1771319133199,87,15,1588,536,true
1771319133200,86,15,1592,537,true
1771319133243,83,15,1593,540,true
1771319133243,97,15,1594,540,true
1771319133244,82,15,1595,531,true
1771319133246,42,15,1596,532,true
1771319133270,81,15,1597,527,true
1771319133282,27,15,1600,539,true
1771319133283,67,16,1599,540,true
1771319133284,12,16,1598,541,true
1771319133284,84,15,1602,539,true
1771319133294,28,15,1605,536,true
1771319133294,99,16,1604,538,true
1771319133295,33,16,1601,550,true
1771319133295,85,16,1603,540,true
1771319133305,98,16,1607,536,true
1771319133305,92,16,1606,536,true
1771319133305,19,16,1612,533,true
1771319133305,78,16,1611,534,true
1771319133305,14,16,1610,534,true
1771319133305,53,16,1609,535,true
1771319133305,93,16,1608,535,true
1771319133345,25,16,1613,536,true
1771319133356,70,16,1615,535,true
1771319133356,34,16,1614,546,true
1771319133356,55,16,1616,535,true
1771319133382,72,16,1618,531,true
1771319133392,57,16,1621,539,true
1771319133392,36,16,1619,540,true
1771319133392,16,16,1617,540,true
1771319133392,59,16,1620,540,true
1771319133402,5,16,1623,540,true
1771319133402,29,16,1625,540,true
1771319133402,18,16,1624,540,true
1771319133402,35,16,1622,550,true
1771319133412,74,16,1631,533,true
1771319133412,17,16,1632,533,true
1771319133412,56,16,1628,537,true
1771319133412,54,16,1629,536,true
1771319133412,75,16,1630,535,true
1771319133412,71,16,1627,538,true
1771319133412,73,16,1626,539,true
1771319133450,77,16,1633,530,true
1771319133460,58,16,1636,529,true
1771319133460,10,16,1635,530,true
1771319133460,22,16,1634,541,true
1771319133498,51,16,1637,537,true
1771319133498,24,16,1638,538,true
1771319133498,90,16,1641,537,true
1771319133498,40,16,1640,538,true
1771319133498,32,16,1639,538,true
1771319133509,89,16,1645,537,true
1771319133509,69,16,1642,547,true
1771319133509,61,16,1644,538,true
1771319133509,31,16,1643,539,true
1771319133519,76,16,1650,537,true
1771319133519,2,16,1648,537,true
1771319133519,8,16,1651,537,true
1771319133519,43,16,1652,537,true
1771319133519,49,16,1649,537,true
1771319133519,66,16,1646,538,true
1771319133520,60,16,1647,539,true
1771319133554,3,16,1653,532,true
1771319133569,46,16,1654,545,true
1771319133570,15,16,1656,535,true
1771319133570,21,16,1655,536,true
1771319133604,0,16,1657,539,true
1771319133604,37,16,1658,539,true
1771319133604,50,16,1659,538,true
1771319133604,23,16,1660,537,true
1771319133604,68,16,1661,536,true
1771319133615,62,16,1665,533,true
1771319133615,44,16,1663,534,true
1771319133615,48,16,1662,545,true
1771319133615,26,16,1664,534,true
1771319133631,79,16,1672,538,true
1771319133631,39,16,1671,538,true
1771319133631,7,16,1669,540,true
1771319133631,4,16,1670,539,true
1771319133631,13,16,1668,540,true
1771319133632,9,16,1666,541,true
1771319133632,65,16,1667,541,true
1771319133662,63,16,1673,528,true
1771319133678,38,16,1675,535,true
1771319133678,80,16,1676,535,true
1771319133679,11,16,1674,544,true
1771319133711,88,16,1678,533,true
1771319133711,52,16,1679,533,true
1771319133711,95,16,1677,543,true
1771319133712,91,16,1680,534,true
1771319133712,41,16,1681,534,true
1771319133729,96,16,1683,541,true
1771319133729,30,16,1684,541,true
1771319133729,1,16,1682,550,true
1771319133729,6,16,1685,542,true
1771319133744,45,16,1687,546,true
1771319133744,94,16,1686,547,true
1771319133744,20,16,1688,547,true
1771319133746,64,16,1689,548,true
1771319133746,87,16,1691,547,true
1771319133746,47,16,1690,548,true
1771319133746,86,16,1692,546,true
1771319133776,83,16,1693,532,true
1771319133792,97,16,1694,548,true
1771319133792,82,16,1695,547,true
1771319133792,42,16,1696,546,true
1771319133823,67,17,1699,540,true
1771319133823,84,16,1701,539,true
1771319133823,81,16,1697,553,true
1771319133823,12,17,1700,539,true
1771319133823,27,16,1698,542,true
1771319133839,85,17,1705,544,true
1771319133839,28,16,1702,545,true
1771319133839,99,17,1703,544,true
1771319133840,33,17,1704,544,true
1771319133855,78,17,1709,550,true
1771319133855,93,17,1712,550,true
1771319133856,53,17,1711,550,true
1771319133856,92,17,1707,551,true
1771319133856,98,17,1706,551,true
1771319133856,19,17,1708,551,true
1771319133856,14,17,1710,551,true
1771319133887,25,17,1713,542,true
1771319133904,70,17,1714,548,true
1771319133904,34,17,1715,548,true
1771319133904,55,17,1716,548,true
1771319133936,59,17,1721,543,true
1771319133936,16,17,1720,544,true
1771319133936,57,17,1718,544,true
1771319133936,36,17,1719,544,true
1771319133936,72,17,1717,553,true
1771319133952,18,17,1724,549,true
1771319133952,29,17,1723,549,true
1771319133952,35,17,1725,549,true
1771319133953,5,17,1722,550,true
1771319133968,56,17,1728,555,true
1771319133968,73,17,1732,555,true
1771319133968,75,17,1730,555,true
1771319133968,54,17,1729,556,true
1771319133968,71,17,1731,556,true
1771319133968,17,17,1727,557,true
1771319133968,74,17,1726,557,true
1771319134000,77,17,1733,549,true
1771319134015,22,17,1736,553,true
1771319134015,58,17,1734,554,true
1771319134015,10,17,1735,554,true
1771319134047,40,17,1740,547,true
1771319134047,90,17,1739,547,true
1771319134048,32,17,1741,547,true
1771319134048,51,17,1737,549,true
1771319134048,24,17,1738,548,true
1771319134063,69,17,1743,553,true
1771319134063,31,17,1745,553,true
1771319134063,61,17,1744,554,true
1771319134063,89,17,1742,555,true
1771319134079,76,17,1746,560,true
1771319134079,2,17,1747,560,true
1771319134079,66,17,1751,561,true
1771319134079,43,17,1749,561,true
1771319134081,49,17,1750,564,true
1771319134081,60,17,1752,563,true
1771319134081,8,17,1748,565,true
1771319134111,3,17,1753,557,true
1771319134127,15,17,1755,557,true
1771319134127,46,17,1754,558,true
1771319134127,21,17,1756,557,true
1771319134159,37,17,1758,555,true
1771319134159,23,17,1760,554,true
1771319134159,50,17,1759,555,true
1771319134159,0,17,1757,555,true
1771319134159,68,17,1761,554,true
1771319134175,26,17,1765,560,true
1771319134175,48,17,1764,560,true
1771319134175,44,17,1763,561,true
1771319134175,62,17,1762,562,true
1771319134191,79,17,1766,560,true
1771319134191,39,17,1767,560,true
1771319134191,4,17,1769,561,true
1771319134194,65,17,1772,562,true
1771319134194,9,17,1771,562,true
1771319134194,13,17,1770,563,true
1771319134194,7,17,1768,563,true
1771319134224,63,17,1773,561,true
1771319134240,80,17,1775,561,true
1771319134240,38,17,1774,561,true
1771319134240,11,17,1776,561,true
1771319134288,6,17,1785,558,true
1771319134288,1,17,1784,559,true
1771319134288,91,17,1780,576,true
1771319134288,96,17,1782,559,true
1771319134288,30,17,1783,559,true
1771319134288,41,17,1781,576,true
1771319134288,95,17,1779,577,true
1771319134288,88,17,1777,578,true
1771319134288,52,17,1778,578,true
1771319134304,64,17,1789,557,true
1771319134304,87,17,1790,557,true
1771319134304,86,17,1792,556,true
1771319134304,45,17,1786,560,true
1771319134304,94,17,1787,559,true
1771319134304,20,17,1788,559,true
1771319134306,47,17,1791,559,true
1771319134335,83,17,1793,559,true
1771319134351,82,17,1795,559,true
1771319134351,42,17,1796,559,true
1771319134351,97,17,1794,559,true
1771319134399,33,18,1805,559,true
1771319134399,99,18,1804,560,true
1771319134399,12,18,1800,576,true
1771319134399,27,17,1801,576,true
1771319134399,81,17,1799,577,true
1771319134399,67,18,1797,577,true
1771319134399,28,17,1803,561,true
1771319134399,84,17,1798,577,true
1771319134399,85,18,1802,561,true
1771319134414,19,18,1811,557,true
1771319134414,14,18,1812,557,true
1771319134414,92,18,1809,557,true
1771319134414,53,18,1808,559,true
1771319134414,93,18,1807,559,true
1771319134414,98,18,1810,558,true
1771319134414,78,18,1806,559,true
1771319134447,25,18,1813,558,true
1771319134463,34,18,1815,558,true
1771319134463,55,18,1816,558,true
1771319134463,70,18,1814,559,true
1771319134511,59,18,1817,574,true
1771319134511,57,18,1819,574,true
1771319134511,16,18,1818,574,true
1771319134511,36,18,1820,575,true
1771319134511,72,18,1821,575,true
1771319134511,18,18,1822,560,true
1771319134511,35,18,1824,560,true
1771319134511,29,18,1823,560,true
1771319134511,5,18,1825,560,true
1771319134527,73,18,1827,558,true
1771319134527,56,18,1826,558,true
1771319134527,75,18,1828,558,true
1771319134527,54,18,1829,558,true
1771319134527,71,18,1830,558,true
1771319134527,17,18,1831,558,true
1771319134527,74,18,1832,558,true
1771319134559,77,18,1833,558,true
1771319134574,22,18,1834,559,true
1771319134574,10,18,1836,558,true
1771319134574,58,18,1835,560,true
1771319134622,89,18,1845,557,true
1771319134623,31,18,1843,558,true
1771319134625,69,18,1842,560,true
1771319134625,90,18,1838,577,true
1771319134625,24,18,1841,576,true
1771319134625,51,18,1840,576,true
1771319134625,32,18,1839,577,true
1771319134626,40,18,1837,578,true
1771319134626,61,18,1844,561,true
1771319134642,8,18,1852,556,true
1771319134642,49,18,1850,557,true
1771319134642,60,18,1851,557,true
1771319134642,66,18,1848,561,true
1771319134642,43,18,1849,561,true
1771319134642,2,18,1847,562,true
1771319134642,76,18,1846,562,true
1771319134674,3,18,1853,563,true
1771319134690,46,18,1855,561,true
1771319134690,15,18,1854,562,true
1771319134690,21,18,1856,562,true
1771319134737,50,18,1859,577,true
1771319134737,68,18,1861,577,true
1771319134737,0,18,1860,578,true
1771319134737,37,18,1857,578,true
1771319134737,23,18,1858,578,true
1771319134737,44,18,1864,562,true
1771319134737,26,18,1862,562,true
1771319134737,62,18,1865,561,true
1771319134737,48,18,1863,562,true
1771319134753,13,18,1871,558,true
1771319134753,7,18,1872,558,true
1771319134753,9,18,1870,559,true
1771319134753,79,18,1866,562,true
1771319134753,65,18,1869,559,true
1771319134753,4,18,1868,561,true
1771319134753,39,18,1867,562,true
1771319134784,63,18,1873,560,true
1771319134800,11,18,1876,559,true
1771319134800,38,18,1875,560,true
1771319134800,80,18,1874,560,true
1771319134847,1,18,1878,560,true
1771319134847,6,18,1877,560,true
1771319134847,41,18,1882,560,true
1771319134847,30,18,1881,560,true
1771319134847,96,18,1880,561,true
1771319134847,95,18,1883,561,true
1771319134847,88,18,1884,560,true
1771319134847,91,18,1879,562,true
1771319134847,52,18,1885,561,true
1771319134863,64,18,1886,559,true
1771319134863,87,18,1887,559,true
1771319134863,86,18,1888,559,true
1771319134863,94,18,1890,559,true
1771319134863,45,18,1889,559,true
1771319134863,20,18,1891,560,true
1771319134880,47,18,1892,573,true
1771319134895,83,18,1893,560,true
1771319134911,97,18,1896,559,true
1771319134911,42,18,1895,559,true
1771319134911,82,18,1894,560,true
1771319134959,33,19,1897,560,true
1771319134959,85,19,1905,558,true
1771319134959,99,19,1898,560,true
1771319134959,12,19,1899,560,true
1771319134959,84,18,1904,559,true
1771319134959,27,18,1900,560,true
1771319134959,81,18,1901,560,true
1771319134959,28,18,1903,560,true
1771319134959,67,19,1902,560,true
1771319134975,19,19,1906,561,true
1771319134975,92,19,1908,561,true
1771319134975,14,19,1907,561,true
1771319134975,53,19,1909,560,true
1771319134975,93,19,1910,560,true
1771319134975,98,19,1911,560,true
1771319134991,78,19,1912,576,true
1771319135007,25,19,1913,560,true
1771319135024,34,19,1914,560,true
1771319135024,70,19,1916,560,true
1771319135024,55,19,1915,560,true
1771319135072,5,19,1925,559,true
1771319135072,18,19,1922,560,true
1771319135072,29,19,1924,559,true
1771319135072,35,19,1923,559,true
1771319135072,72,19,1921,560,true
1771319135072,16,19,1919,561,true
1771319135072,36,19,1920,560,true
1771319135072,59,19,1917,561,true
1771319135072,57,19,1918,561,true
1771319135087,54,19,1929,560,true
1771319135087,17,19,1931,559,true
1771319135087,73,19,1926,561,true
1771319135087,71,19,1930,560,true
1771319135087,75,19,1928,560,true
1771319135087,56,19,1927,561,true
1771319135104,74,19,1932,575,true
1771319135119,77,19,1933,560,true
1771319135135,58,19,1936,559,true
1771319135135,22,19,1934,560,true
1771319135135,10,19,1935,560,true
1771319135184,31,19,1938,561,true
1771319135184,24,19,1941,559,true
1771319135184,69,19,1939,560,true
1771319135184,90,19,1940,560,true
1771319135184,51,19,1942,560,true
1771319135184,32,19,1943,560,true
1771319135186,61,19,1945,559,true
1771319135186,40,19,1944,559,true
1771319135186,89,19,1937,563,true
1771319135201,76,19,1952,559,true
1771319135201,43,19,1950,559,true
1771319135201,2,19,1951,559,true
1771319135201,49,19,1947,560,true
1771319135201,60,19,1948,560,true
1771319135201,8,19,1946,560,true
1771319135216,66,19,1949,574,true
1771319135232,3,19,1953,558,true
1771319135249,21,19,1956,558,true
1771319135249,15,19,1955,558,true
1771319135249,46,19,1954,560,true
1771319135296,48,19,1965,557,true
1771319135296,44,19,1962,557,true
1771319135296,37,19,1960,558,true
1771319135297,62,19,1964,557,true
1771319135297,23,19,1961,558,true
1771319135297,50,19,1957,559,true
1771319135297,0,19,1959,558,true
1771319135297,26,19,1963,558,true
1771319135297,68,19,1958,559,true
1771319135312,13,19,1966,559,true
1771319135312,79,19,1969,558,true
1771319135312,65,19,1970,558,true
1771319135312,9,19,1968,559,true
1771319135312,4,19,1971,558,true
1771319135312,7,19,1967,559,true
1771319135328,39,19,1972,574,true
1771319135345,63,19,1973,560,true
1771319135360,11,19,1974,560,true
1771319135360,80,19,1976,560,true
1771319135360,38,19,1975,560,true
1771319135408,52,19,1985,557,true
1771319135408,91,19,1984,558,true
1771319135408,95,19,1982,558,true
1771319135409,96,19,1981,559,true
1771319135409,30,19,1980,559,true
1771319135409,88,19,1983,558,true
1771319135409,41,19,1979,559,true
1771319135409,6,19,1978,560,true
1771319135409,1,19,1977,560,true
1771319135424,94,19,1989,560,true
1771319135424,45,19,1990,560,true
1771319135424,20,19,1991,558,true
1771319135424,86,19,1988,560,true
1771319135425,87,19,1987,561,true
1771319135425,64,19,1986,561,true
1771319135440,47,19,1992,560,true
1771319135456,83,19,1993,561,true
1771319135473,97,19,1994,561,true
1771319135473,82,19,1996,560,true
1771319135473,42,19,1995,561,true
1771319135521,81,19,1999,559,true
1771319135521,28,19,2000,559,true
1771319135521,27,19,1998,560,true
1771319135521,84,19,1997,560,true
